water req,Min Temp,Max Temp,Humidity,Wind,Sun,Rad,Rain,altitude,latitude,longitude,month_April,month_August,month_July,month_June,month_March,month_May,month_September,city_chennai,city_delhi,city_jaipur,city_kolkata,city_kurnool,city_mumbai,soil_BLACK CLAY,soil_red loamy,crop_potato,crop_rice
-0.642536857911531,0.2305343511450375,-0.15867768595041287,0.4117039586919109,-0.4069107363225011,0.331868131868132,0.1365853658536582,-0.7548801503994987,0.9999528413110117,0.7646310432569976,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
-0.9998748670462366,0.6793893129770989,-0.3305785123966949,0.9975903614457833,-0.9991772932949405,-0.32087912087912085,-0.4764227642276424,-0.049725834247219325,-0.9904739448243339,0.22391857506361346,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.012909549729921421,0.8473282442748094,0.6661157024793383,0.2771084337349401,0.5797614150555326,0.5428571428571427,0.6943089430894305,-0.905216982610058,-0.9996227304880925,-0.9885496183206106,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.7576591795449332,0.2687328244274805,-0.5173884297520663,0.34285714285714297,-0.2834224598930484,-0.22637362637362646,-0.26178861788617924,-0.64189252702491,0.2921952369724121,-0.6539440203562341,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
-0.6500031283238441,-0.8381679389312979,-0.49586776859504145,-0.6867469879518071,-0.40732208967503114,0.32087912087912085,0.0536260162601625,-0.9898793670687764,0.9998113652440461,0.7633587786259546,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
-0.6121295543181298,0.14809160305343472,0.4099173553719009,-0.8609294320137695,-0.99103249691485,0.7010549450549453,0.7398373983739837,-0.9998120006266646,0.292383871728366,-0.6501272264631042,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0.6941333500177271,0.8335877862595416,-0.33388429752066084,0.4805507745266784,-0.012340600575894811,0.7692307692307694,0.9934959349593488,-0.9742440858530472,-0.9668474416411224,-0.22900763358778597,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.9992909132620076,0.5312977099236638,-0.16198347107437971,0.621342512908778,0.18477992595639625,-0.32307692307692304,-0.22276422764227677,-0.33817953940153545,0.999669889177081,0.7608142493638681,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.9375169450874888,0.6870229007633584,0.16528925619834656,0.310499139414802,0.38272315919374744,-0.10549450549450534,-0.07647154471544715,-0.6577158076139746,-0.9997642065550578,-0.9936386768447836,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
-0.2176270620868005,0.8458015267175565,0.661157024793388,-0.30981067125645456,0.5801727684080622,0.10329670329670315,0.2764552845528456,-0.8455271815760614,0.9998585239330346,0.7722646310432575,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
-0.8370768942000877,-0.0809160305343517,-0.4991735537190083,0.2395869191049913,-0.6043603455368163,0.5428571428571427,0.5089430894308937,-0.9743067523108256,-0.9667531242631455,-0.22519083969465603,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.35026799307597656,0.9877862595419842,0.6595041322314046,-0.03614457831325302,-0.2097902097902098,0.11648351648351651,0.2699674796747962,-0.7547861507128311,-0.014100448007545285,0.9948854961832061,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.5968257940728692,0.6885496183206099,0.1619834710743806,0.6185886402753873,-0.4069107363225011,0.4285714285714286,0.6098048780487799,-0.6106846310512299,-0.9905211035133223,0.2353689567430024,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.508185780725354,0.998473282442748,0.6644628099173557,-0.032702237521514466,-0.20962566844919794,0.10769230769230775,0.2699674796747962,-0.7547548174839418,-0.014100448007545285,0.9948854961832061,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
-0.4097895680827547,0.8366412213740455,0.502479338842976,0.20688468158347684,0.5801727684080622,0.05714285714285694,0.11385365853658547,-0.8301738994203354,-0.9999056826220232,-0.9936386768447836,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.545433685791153,-0.07633587786259577,0.16363636363636314,-0.4819277108433735,-0.6044426162073222,0.7692307692307694,0.795121951219512,-0.8802757324142254,-0.014006130629568458,0.9898218829516541,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.26346743414878304,0.8396946564885495,0.4991735537190083,0.20585197934595545,0.5795968737145207,0.05494505494505497,0.10894308943089426,-0.8299232335892215,-0.9999056826220232,-0.9923664122137403,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.9784771319526998,0.8351145038167935,-0.16694214876033087,0.8619621342512911,-0.6042780748663104,-0.44615384615384623,-0.3609756097560979,-0.062321792260692566,-0.9904739448243339,0.23152671755725196,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.7576591795449332,0.27786259541984704,-0.5041322314049586,0.34561101549053364,-0.28358700123406,-0.22637362637362646,-0.26504065040650415,-0.6420178599404669,0.2924310304173545,-0.6488549618320612,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0.7748441051951029,0.8671755725190833,0.8314049586776857,-0.6196213425129089,-0.13582887700534774,0.40002197802197825,0.5349593495934952,-0.8664891117029611,0.2921480782834238,-0.6475699745547074,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
-0.09716573859725963,0.8427480916030534,0.6677685950413226,-0.310499139414802,0.5797614150555326,0.10329670329670315,0.2699674796747962,-0.8458405138649538,0.9999056826220232,0.7659033078880411,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
-0.5079772258024151,0.9893129770992362,0.661157024793388,-0.035800344234079295,-0.21020156314273963,0.10549450549450556,0.2699674796747962,-0.7547548174839418,-0.013958971940579934,0.9987277353689565,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.9376420780412522,0.6793893129770989,0.16033057851239718,0.30843373493975923,0.3823940765117233,-0.10329670329670337,-0.08455284552845566,-0.6577784740717532,-0.9996227304880925,-0.9936386768447836,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
-0.9315939852760224,0.35572519083969434,-0.40661157024793315,0.30843373493975923,0.9997531879884818,-0.4549450549450549,-0.43089430894308967,-0.7046529844900518,0.292383871728366,-0.6437659033078877,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
0.027967215166114112,0.8641221374045802,0.8347107438016534,-0.6185886402753873,-0.13607568901686573,0.39120879120879115,0.5300813008130079,-0.8662697791007363,0.29228955435038895,-0.6526717557251906,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
-0.4076623078687772,0.9938931297709921,0.6561983471074386,-0.033734939759036076,-0.20987248046071594,0.11208791208791191,0.2846016260162596,-0.7548174839417203,-0.014241924074510637,0.9885496183206111,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.5968257940728692,0.6870229007633584,0.17190082644628202,0.621342512908778,-0.40740436034553684,0.4087912087912089,0.5967479674796747,-0.6105906313645622,-0.9902853100683802,0.23152671755725196,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.7762188992471167,0.15267175572519065,0.4214876033057857,-0.8605851979345955,-0.991114767585356,0.7054945054945054,0.7414634146341461,-0.9998120006266646,0.29257250648431965,-0.6488549618320612,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.9995828901541222,0.5328244274809153,-0.17024793388429682,0.6209982788296045,0.1849444672974081,-0.334065934065934,-0.2325203252032524,-0.3382108726304247,0.9999528413110117,0.7697201017811706,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.3906066862708294,0.3893129770992365,-0.32727272727272716,-0.9283993115318417,-0.40748663101604277,0.7802197802197799,0.9495934959349586,-0.9742440858530472,-0.9668946003301109,-0.23282442748091592,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
-0.9997497340924733,0.6870229007633584,0.1619834710743806,0.30981067125645456,0.3826408885232415,-0.10549450549450534,-0.08295934959349616,-0.6576218079273071,-0.9998113652440462,-0.9987277353689568,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.9997497340924733,0.6809160305343509,-0.33388429752066084,0.9979345955249572,-0.8020567667626493,-0.5384615384615385,-0.45203252032520336,0.16941876860410443,-0.9903324687573686,0.23407124681933889,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
-0.9773092243842416,0.8381679389312975,-0.16528925619834745,0.8595524956970739,-0.604936240230358,-0.44175824175824174,-0.3593495934959354,-0.06247845840513877,-0.9903324687573686,0.23027989821882944,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
-0.012951260714509139,0.8412213740458006,0.6677685950413226,0.27573149741824476,0.5799259563965444,0.5582417582417583,0.6975609756097554,-0.9050603164656118,-0.9996227304880925,-0.9885496183206106,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.9996663121232977,0.8458015267175565,0.0,0.6209982788296045,-0.6045248868778281,-0.32087912087912085,-0.23414634146341484,-0.472818423938587,-0.014194765385522334,0.997430025445293,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
-0.6497945734009052,-0.8427480916030534,-0.4892561983471069,-0.6895008605851978,-0.40740436034553684,0.3362637362637362,0.05528455284552791,-0.989942033526555,0.9998113652440461,0.7646310432569976,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
-0.07772841977934886,0.6809160305343509,0.6677685950413226,-0.4468158347676421,-0.40715754833401907,0.32087912087912085,0.4861463414634146,-0.911420961930127,-0.01414760669653381,0.9923664122137406,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.9753488081086155,0.8381679389312975,-0.17190082644628113,0.8588640275387265,-0.604936240230358,-0.4307692307692308,-0.3544715447154476,-0.06238445871847098,-0.990379627446357,0.2264631043256995,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.2313499760161839,0.3816793893129766,-0.32561983471074374,-0.9297762478485371,-0.4069107363225011,0.7802197802197799,0.9414634146341458,-0.9742440858530472,-0.966705965574157,-0.23282442748091592,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-1.0,0.5328244274809153,-0.6595041322314046,0.8960413080895009,-0.60468942821884,-0.3362637362637364,-0.41626016260162624,-0.002757324142252937,-0.9668002829521339,-0.23155216284987246,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.7720077582431334,-0.9923664122137406,-0.9983471074380157,0.06953528399311537,-0.6044426162073222,0.9846153846153844,0.6552357723577233,-0.9426601911326963,-0.014336241452487686,0.9910941475826975,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
-0.30350997935306256,0.8442748091603045,0.4925619834710746,0.20516351118760756,0.5800904977375563,0.06810989010988999,0.10736585365853601,-0.8299545668181106,-0.9998585239330346,-0.9898218829516539,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
-0.3905190932031951,0.3816793893129766,-0.3305785123966949,-0.9308089500860585,-0.40707527766351315,0.7780219780219781,0.9446829268292674,-0.9742754190819365,-0.9669889177080877,-0.23409669211195894,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.952866587415796,0.6809160305343509,-0.49752066115702487,0.7580034423407915,0.38247634718222967,-0.32527472527472523,-0.256910569105691,0.7492715024283252,-0.9668002829521339,-0.2353689567430024,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
-0.07777430186239542,0.6839694656488549,0.6628099173553723,-0.4481927710843374,-0.40707527766351315,0.3274725274725272,0.4910569105691054,-0.9113896287012377,-0.013911813251591632,0.9948854961832061,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
-0.8005797826857703,0.5343511450381677,-0.1685950413223134,0.6189328743545612,0.18535582064993816,-0.3362637362637364,-0.23414634146341484,-0.3382108726304247,0.9997170478660695,0.7633587786259546,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.9545350267993077,0.6854961832061064,-0.5008264462809908,0.7583476764199655,0.3825586178527356,-0.32747252747252764,-0.2682926829268295,0.7491461695127679,-0.9667531242631455,-0.23409669211195894,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
-0.757492335606582,0.280916030534351,-0.5190082644628093,0.3438898450946648,-0.28366927190456614,-0.2175824175824177,-0.2666341463414641,-0.6419551934826885,0.2924310304173545,-0.6501272264631042,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.9998748670462366,0.6931297709923658,-0.3223140495867769,0.9986230636833047,-0.802385849444673,-0.5186923076923078,-0.45203252032520336,0.1694501018329937,-0.9905211035133223,0.22391857506361346,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
-0.9998331560616489,0.5404580152671752,-0.6578512396694212,0.8963855421686748,-0.6050185109008641,-0.34065934065934056,-0.41626016260162624,-0.0027886573711422002,-0.9668946003301109,-0.23027989821882944,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
0.7748858161796908,0.8717251908396939,0.8198347107438009,-0.6185886402753873,-0.13607568901686573,0.38901098901098896,0.541430894308943,-0.8664577784740718,0.29224239566140064,-0.6488549618320612,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.9997497340924733,0.5358778625954193,-0.8297520661157023,0.9628227194492256,0.3823118058412174,-0.7692307692307693,-0.7739837398373988,0.6239699201002662,-0.9669889177080877,-0.2264631043256995,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0.3583182131014204,0.6916030534351139,0.9834710743801649,-0.9635111876075733,0.3828054298642529,0.5538461538461539,0.7235772357723573,-0.9490835030549899,0.9998585239330346,0.770992366412214,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
0.02775866024317497,0.8702290076335872,0.824793388429752,-0.618932874354561,-0.13599341834635958,0.39120879120879115,0.5447154471544713,-0.8663650321165597,0.2924310304173545,-0.646297709923664,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
-0.6499197021835701,-0.8381679389312979,-0.4892561983471069,-0.6867469879518071,-0.406993006993007,0.3274725274725272,0.04390243902438984,-0.9899107002976657,0.999764206555058,0.7659033078880411,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
-0.9997914450770611,0.6885496183206099,-0.32396694214875943,0.9979345955249572,-0.9998354586589883,-0.32307692307692304,-0.46666666666666723,-0.04988250039166553,-0.9903324687573686,0.2264631043256995,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.5456005339006027,-0.06870229007633588,0.1619834710743806,-0.48364888123924277,-0.6044426162073222,0.7670329670329668,0.7918699186991867,-0.8800877330408899,-0.014241924074510637,0.9961832061068701,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
-0.6424534401134538,0.22442748091603004,-0.16528925619834745,0.41480206540447506,-0.4069107363225011,0.32307692307692304,0.12845528455284505,-0.7549741500861664,0.9998113652440461,0.7659033078880411,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.4857869820017101,0.3038167938931293,-0.48421487603305735,0.2771084337349401,0.4973262032085559,-0.34945054945054954,-0.3203739837398376,-0.6962243459188471,0.2924310304173545,-0.6488549618320612,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
-0.25416587624350884,0.5419847328244272,0.10247933884297566,-0.03545611015490513,0.9258741258741257,-0.16263736263736273,-0.102439024390244,-0.781234529218236,0.2921480782834238,-0.6501272264631042,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
-0.4352332686813073,0.35419847328244236,-0.41652892561983457,0.3111876075731499,1.0,-0.4549450549450549,-0.4374308943089438,-0.7048096506344979,0.2926196651733084,-0.6488549618320612,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
-0.6231037143631776,0.5358778625954193,-0.006611570247934573,0.5173838209982788,0.18519127930892632,-0.06593406593406592,-0.008130081300813607,-0.5229829233902554,-0.9997642065550578,-0.9923664122137403,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.6230161212955432,0.5404580152671752,0.0033057851239668423,0.5146299483648882,0.18519127930892632,-0.05714285714285716,0.00650406504064982,-0.5230769230769232,-0.9997642065550578,-0.994910941475827,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
-0.9997497340924733,0.6870229007633584,-0.3305785123966949,-0.035800344234079295,-0.6044426162073222,-0.3362637362637364,0.2699674796747962,-0.974212752624158,0.2923367130393777,0.7608142493638681,-0.04118404118404051,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False
-0.9315531085111265,0.35114503816793885,-0.40495867768594973,0.30877796901893273,1.0,-0.4725274725274724,-0.43252032520325256,-0.7046529844900518,0.2921480782834238,-0.6501272264631042,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.9529082984003838,0.6809160305343509,-0.4892561983471069,0.7573149741824441,0.3825586178527356,-0.3318681318681318,-0.2536585365853661,0.7492715024283252,-0.9667531242631455,-0.23791348600508888,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0.35835992408600803,0.6793893129770989,0.9867768595041326,-0.9645438898450946,0.3823118058412174,0.5450549450549449,0.7284552845528451,-0.9491461695127683,0.9998585239330346,0.7608142493638681,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
-0.8045423262216105,-0.8396946564885499,-0.48760330578512345,-0.6877796901893287,-0.407239819004525,0.31868131868131866,0.0503739837398367,-0.989942033526555,0.9999528413110117,0.7646310432569976,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
-0.44887276064151505,0.6916030534351139,0.16528925619834656,0.31084337349397595,0.3828054298642529,-0.11428571428571432,-0.08455284552845566,-0.6578098073006424,-0.9995284131101155,-0.9923664122137403,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.9998748670462366,0.6870229007633584,0.16033057851239718,0.3091222030981067,0.38288770053475885,-0.11428571428571432,-0.07804878048780539,-0.6575904746984178,-0.9996227304880925,-0.9885496183206106,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.7262132682641974,0.5404580152671752,0.008264462809917994,0.5845094664371775,-0.012340600575894811,0.015362637362637432,0.0536260162601625,-0.626413911953627,-0.999575571799104,-0.9910941475826971,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.5157771799203321,0.5282442748091603,0.17190082644628202,0.5173838209982788,-0.40707527766351315,0.588989010989011,0.7138211382113817,-0.8457778474071753,-0.9901909926904032,0.22519083969465647,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.9251300339944525,0.3893129770992365,-0.3371900826446286,0.8963855421686748,-0.012587412587412583,-0.3186813186813189,-0.3170731707317076,-0.29415635281215746,0.999669889177081,0.7659033078880411,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.6231037143631776,0.5404580152671752,-0.0049586776859502635,0.5153184165232356,0.18477992595639625,-0.06373626373626373,-0.008130081300813607,-0.5228262572458092,-0.9999528413110116,-0.9923664122137403,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
-0.8047091701599617,-0.836641221374046,-0.5041322314049586,-0.6895008605851978,-0.4069107363225011,0.32087912087912085,0.052032520325203,-0.9898480338398873,0.9998113652440461,0.7659033078880411,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
0.7157813510187909,0.6839694656488549,0.6644628099173557,-0.4481927710843374,-0.40740436034553684,0.32307692307692304,0.4926341463414632,-0.9113269622434592,-0.01414760669653381,0.9872773536895676,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.9316356962606103,0.34351145038167896,-0.41652892561983457,0.310499139414802,0.9992595639654462,-0.4593406593406594,-0.447154471544716,-0.7048096506344979,0.29257250648431965,-0.6526717557251906,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
0.3662850111576883,0.6916030534351139,0.9851239669421483,-0.9648881239242686,0.38247634718222967,0.5428571428571427,0.7267967479674793,-0.9491775027416576,0.999669889177081,0.7595419847328246,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.9997497340924733,0.5267175572519078,-0.8231404958677686,0.9648881239242688,0.38272315919374744,-0.7692307692307693,-0.7772357723577237,0.6237505874980414,-0.9668474416411224,-0.23155216284987246,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.9997497340924733,0.6916030534351139,-0.3371900826446286,0.9989672977624786,-0.9993418346359524,-0.32307692307692304,-0.4764227642276424,-0.049945166849443945,-0.990379627446357,0.22773536895674296,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.6479592859079439,0.5282442748091603,0.17355371900826455,0.5177280550774528,-0.40748663101604277,0.5999999999999999,0.7089756097560969,-0.8457778474071753,-0.9904739448243339,0.23282442748091592,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.9998748670462366,0.6900763358778623,-0.33553719008264427,1.0,-0.8018099547511313,-0.5208791208791209,-0.448780487804878,0.16948143506188296,-0.9904267861353454,0.23664122137404586,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.9993743352311831,0.5282442748091603,-0.16033057851239718,0.6196213425129087,0.18535582064993816,-0.32087912087912085,-0.2325203252032524,-0.3382108726304247,1.0000000000000002,0.7697201017811706,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.21775219504056387,0.8396946564885495,0.6677685950413226,-0.3094664371772804,0.580337309749074,0.10549450549450556,0.2813008130081296,-0.8456838477205076,0.999575571799104,0.7659033078880411,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
-0.6496694404471418,-0.8396946564885499,-0.49586776859504145,-0.687091222030981,-0.40707527766351315,0.32307692307692304,0.0503739837398367,-0.9897540341532195,0.9998585239330346,0.7671755725190841,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
-0.22521846128177858,0.6900763358778623,0.7057851239669422,-0.7225473321858864,-0.8511723570547101,0.5845934065934062,0.770731707317073,-0.9741500861663794,0.292383871728366,-0.6501272264631042,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.9999582890154123,0.6916030534351139,-0.3223140495867769,0.9993115318416526,-0.9995063759769643,-0.32967032967032983,-0.4731707317073175,-0.04969450101833017,-0.9904267861353454,0.2264631043256995,-1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
