simulation_id,time,water,hour
-0.34006801360272054,-0.34043970686209235,-0.9581476458050765,-1.0
-0.2400480096019204,-0.2392571618920698,-0.8466520884656905,0.5
-0.14362872574514907,-0.1432378414390385,-0.5850748747474188,1.0
0.4766953390678135,0.4760992671552309,-0.9991695961469261,-0.5
0.2924584916983397,0.29247168554297076,-0.9743682010684529,1.0
0.3708741748349671,0.37008660892738376,-0.9950729371384284,-1.0
-0.7171434286857372,-0.7171885409726855,-0.9512276136961275,-1.0
-0.8919783956791358,-0.8907811459027322,-0.27943089655936004,0.5
0.16303260652130436,0.16347435043304515,-0.7416890414371522,0.5
0.6399279855971194,0.6399067288474356,-0.9800703075262269,-1.0
-0.2638527705541108,-0.26332445036642227,-0.490907077808841,0.0
-0.8491698339667934,-0.8491005996002663,-0.9960140615052454,-1.0
-0.16063212642528502,-0.16018487674883275,-0.980457829324328,1.0
-0.4698939787957591,-0.4691039307128584,0.4571373211171701,0.5
-0.09541908381676334,-0.09551965356428838,-0.9992803166606693,-0.5
0.9039807961592319,0.9037308461025972,-0.9999446397431284,-1.0
-0.3762752550510102,-0.37633244503664187,-0.7880255764386747,-0.5
-0.254250850170034,-0.25449700199866854,-0.9996678384587705,-1.0
-0.22264452890578112,-0.22218520986009338,-0.523735710133695,1.0
0.42148429685937194,0.42138574283810826,-0.9947407755971988,1.0
0.03480696139227857,0.03431045969353974,-0.9951282973953,-1.0
0.46509301860372076,0.46527315123251256,-0.4729149943255737,0.5
0.6967393478695738,0.6969520319786824,-0.9818971960029894,-0.5
0.07841568313662739,0.07861425716189174,-0.8795914413042877,1.0
0.3000600120024004,0.30038307794803387,0.5149887895479839,0.5
0.1434286857371474,0.14357095269820164,-0.9112021479779666,1.0
-0.07901580316063217,-0.07836442371752028,-0.5705151271901902,0.5
-0.8797759551910382,-0.8789140572951375,-0.9239350070584328,0.0
0.8499699939987997,0.849766822118589,-0.9710465856561574,-1.0
0.7839567913582717,0.7838107928047968,-0.9983391922938523,-1.0
0.6385277055411083,0.6392405063291129,-0.7116284219558778,1.0
0.9241848369673935,0.9250083277814802,0.518199684446536,0.5
0.7495499099819964,0.7501665556295798,-0.9980070307526226,1.0
-0.029405881176235216,-0.029563624250499743,-0.9999446397431284,-0.5
-0.7911582316463293,-0.7911392405063289,-0.972596672848562,-1.0
0.4668933786757352,0.4660226515656234,-0.7169983668724222,-1.0
-0.6885377075415082,-0.6878747501665536,-0.9909209178730589,1.0
-0.25205041008201645,-0.2512491672218502,-0.47562764691228165,0.5
-0.2954590918183637,-0.2951365756162545,-0.8242865446895673,1.0
-0.963992798559712,-0.9637741505662873,-0.479779666177651,0.5
-0.5769153830766154,-0.5760326449033961,-0.7319456362277521,0.5
-0.660132026405281,-0.6602265156562268,-0.998505273064467,-1.0
-0.7241448289657931,-0.7241838774150544,-0.9913637999280317,-1.0
0.44588917783556714,0.44503664223850947,-0.9980623910094942,-1.0
0.20764152830566118,0.2073201199200554,-0.9327372879010158,-0.5
-0.876375275055011,-0.8759993337774823,-0.30744318653638547,-0.5
-0.3636727345469094,-0.36325782811459106,-0.9911423589005453,0.0
0.9703940788157632,0.9708527648234515,-0.23514269106208652,0.0
-0.6799359871974395,-0.6789640239840118,-0.7222022310183519,0.5
0.6271254250850171,0.6281645569620267,-0.32737287901015855,0.5
-0.6769353870774155,-0.6759660226515649,-0.5684667976859412,0.5
0.9287857571514302,0.9288391072618261,-0.9817311152323747,-0.5
0.918383676735347,0.9189290473017984,-0.9800149472693553,0.0
-0.22164432886577312,-0.2211858760826111,-0.9947407755971988,1.0
-0.5833166633326665,-0.5831945369753484,-0.9968444653583193,-0.5
-0.08521704340868175,-0.08560959360426423,-0.9862152960389736,-1.0
0.11882376475295064,0.11825449700199897,-0.9998339192293852,-1.0
0.02420484096819364,0.024483677548300165,-0.9993356769175409,0.0
-0.036207241448289684,-0.03664223850766035,-0.931353281479226,-1.0
-0.019603920784156847,-0.019320453031312468,-0.9047249979239904,1.0
0.9027805561112223,0.9028147901399066,-0.9680571317850915,-0.5
0.9715943188637728,0.9720186542305136,-0.9172364159769701,1.0
0.46069213842768564,0.46010992671552486,-0.7234755169263984,-0.5
0.6669333866773355,0.6668887408394397,-0.986713538350818,-1.0
-0.6163232646529306,-0.6161725516322463,-0.9999446397431284,-0.5
0.666133226645329,0.6671385742838112,0.41113294765687725,0.5
0.1414282856571314,0.14157228514323705,-0.7603454480028787,1.0
0.7001400280056012,0.7011159227181878,-0.7884684584936474,0.5
0.5809161832366474,0.5809460359760159,-0.9872117806626622,-1.0
-0.589117823564713,-0.5892738174550303,-0.9970659063858056,-1.0
0.5225045009001801,0.5233177881412416,-0.970160821546212,1.0
0.9533906781356272,0.9538640906062632,-0.8365211614581891,0.0
-0.20724144828965796,-0.20752831445702924,-0.9980623910094942,-1.0
-0.7747549509901981,-0.7739840106595608,-0.3809616076618595,0.0
-0.3142628525705141,-0.31437375083277885,-0.9873778614332771,-0.5
0.401880376075215,0.4010659560293135,-0.9380518725606887,-1.0
-0.25565113022604524,-0.2551632245169877,-0.9789077421319234,1.0
-0.5221044208841769,-0.5223184543637558,-0.669554626733468,-1.0
-0.7355471094218844,-0.7348434377081929,-0.9774130151963905,1.0
-0.6793358671734346,-0.6791305796135916,-0.6516732637639437,-0.5
0.24524904980996198,0.24533644237175167,-0.5429457192681373,0.0
0.8009601920384077,0.8007994670219851,-0.9976748692113931,-1.0
-0.13262652530506103,-0.1322451698867404,-0.9859938550114873,1.0
0.506501300260052,0.5063291139240498,-0.9315193622498408,1.0
-0.11762352470494097,-0.11725516322451668,-0.9966783845877045,1.0
0.04500900180036016,0.045552964690205755,-0.8291582472942675,0.5
0.8687737547509502,0.86883744170553,-0.9342320148365488,-0.5
-0.20164032806561316,-0.2011992005329759,-0.7959974534281838,1.0
0.3366673334666934,0.3361925383077953,-0.9799042267556122,-0.5
-0.6881376275255051,-0.6882078614257168,-0.979793506241869,-1.0
-0.06361272254450889,-0.06329113924050489,-0.7725247045146288,1.0
0.511502300460092,0.5113257828114612,-0.9532759432003765,1.0
-0.24544908981796354,-0.24541972018654334,-0.9711573061699006,-0.5
0.08961792358471699,0.08935709526982194,-0.9885957870844521,-0.5
-0.30846169233846765,-0.3081279147235172,-0.9571511611813879,1.0
0.676735347069414,0.6769653564290472,-0.999058875633183,-0.5
-0.7291458291658331,-0.7291805463024659,-1.0,-1.0
-0.990998199639928,-0.990756162558295,-0.5761618733910925,0.5
0.9745949189837968,0.9750166555629605,-0.9786309408475655,1.0
-0.850370074014803,-0.8500166555629569,-0.98643673706646,-0.5
-0.03220644128825767,-0.03264490339773474,-0.8187505190024081,-1.0
-0.1516303260652131,-0.1512325116588933,-0.94818279956819,1.0
0.09761952390478101,0.09735176548967317,-0.8711766822598057,-0.5
-0.06861372274454891,-0.0682878081279128,-0.8527417167215656,1.0
-0.15223044608921787,-0.15256495669553516,-0.8711213220029341,-1.0
-0.3078615723144629,-0.3072118587608266,-0.349959863813768,0.5
0.603120624124825,0.6041805463024659,0.1663298917706979,0.5
0.6221244248849771,0.6231678880746188,-0.9914745204417749,0.5
0.6125225045009002,0.6132578281145911,-0.9870456998920475,1.0
0.16763352670534104,0.16730512991339097,-0.9788523818750519,-0.5
0.6183236647329466,0.6190872751499015,-0.9546045893652947,0.0
0.09801960392078413,0.09851765489673525,-0.8635923270683976,0.5
-0.27705541108221643,-0.27748167888074704,-0.934342735350292,-1.0
0.9031806361272254,0.9039806795469687,-0.490907077808841,0.5
0.6557311462292459,0.6559793471019333,-0.9967337448445761,-0.5
-0.06681336267253446,-0.06645569620253156,-0.994021092257868,0.0
0.6039207841568315,0.6039307128580944,-0.9934121294322805,-1.0
0.9503900780156032,0.9508660892738199,-0.14440723004954725,0.0
0.07141428285657136,0.07161892071951925,-0.9756968472333711,1.0
-0.8671734346869374,-0.8670886075949369,-0.943975420045949,-1.0
-0.5361072214442888,-0.5362674883411067,-0.9996124782018988,-1.0
-0.2914582916583317,-0.2911392405063289,-0.974091399784095,1.0
-0.2644528905781156,-0.2644070619586927,-0.8875079580369253,-0.5
0.9199839967993599,0.9197618254497009,-0.9792952639300246,-1.0
-0.38167633526705336,-0.3812458361092581,-0.554792814238658,0.0
-0.8649729945989197,-0.8638407728181221,-0.6225537686494864,0.5
0.4582916583316663,0.45819453697535195,-0.36667866138898875,0.0
-0.023204640928185638,-0.023650899400397662,-0.9955711794502726,-1.0
0.8387677535507101,0.838857428381079,-0.9969551858720624,-0.5
-0.6075215043008602,-0.6069287141905377,-0.6125335621557284,1.0
-0.6319263852770554,-0.6309960026648902,-0.8797021618180308,0.5
0.45549109821964384,0.45536309127248487,-0.9635729509784925,1.0
0.25245049009801956,0.25249833444370395,-0.9939657320009965,1.0
-0.29225845169033804,-0.2923884077281791,-0.991862042239876,-0.5
0.12722544508901779,0.12741505662891583,-0.5382954576909236,0.0
0.9755951190238048,0.9760159893404392,-0.9925263653223351,1.0
-0.16503300660132025,-0.16426548967355004,0.34464527915409526,0.5
0.47469493898779747,0.4741005996002663,-0.9987820743488249,-0.5
-0.12442488497699544,-0.12450033311125708,-0.8137680958839648,-0.5
0.24224844968993797,0.24233844103930835,-0.7044315885625709,0.0
0.11422284456891374,0.11442371752165315,-0.7224790323027098,0.0
-0.9177835567113423,-0.9168471019320457,-0.9063304453732666,0.0
-0.877375475095019,-0.876998667554961,-0.9073822902538268,-0.5
0.2252450490098019,0.22534976682212005,-0.9646801561159244,0.0
0.6975395079015803,0.6982011992005326,0.15896697760677614,1.0
-0.7139427885577115,-0.7129413724183884,-0.8206881279929139,0.5
-0.5149029805961192,-0.5140739506995331,-0.8670800232513078,0.5
0.4958991798359671,0.4950033311125921,-0.9660641625377142,-1.0
-0.23324664932986594,-0.23351099267155107,-0.9996678384587705,-1.0
0.11182236447289462,0.11125916055962648,-0.978298779306336,-1.0
0.7759551910382076,0.7758161225849456,-0.996069421762117,-1.0
-0.7165433086617323,-0.7158560959360436,-0.9805685498380713,1.0
0.4398879775955191,0.4390406395736193,-0.9965676640739614,-1.0
-0.8791758351670333,-0.8790806129247173,-0.9935782102028954,-1.0
-0.7455491098219644,-0.7448367754830123,-0.39231046032053585,1.0
-0.2070414082816563,-0.2062791472351755,-0.7508234838209649,0.5
0.27345469093818764,0.2734843437708214,-0.9995571179450272,1.0
0.7493498699739949,0.75,-0.9899244332493703,0.0
-0.9505901180236047,-0.9506995336442365,-0.9951836576521715,1.0
0.024404880976195198,0.024650233177883507,-0.6910897666565172,1.0
-0.6035207041408281,-0.6029313790806121,-0.8519113128684916,1.0
-0.4328865773154631,-0.4321285809460349,-0.5121654164475322,0.5
0.16463292658531703,0.16430712858094765,-0.9702715420599551,-0.5
-0.9601920384076815,-0.9610259826782155,-0.9145791236471337,-1.0
-0.9029805961192239,-0.9017738174550303,0.15780441221247266,0.5
0.7015403080616123,0.7021985343104618,-0.9741467600409666,1.0
0.7913582716543308,0.7919720186542314,-0.8973067235031971,0.0
-0.9089817963592719,-0.9077698201199205,-0.48747474188280226,0.5
0.9597919583916783,0.9597768154563617,-0.9968444653583193,-0.5
0.7653530706141227,0.765989340439706,-0.8036371688764636,0.0
0.8035607121424284,0.8041305796135916,-0.9946300550834556,1.0
-0.6557311462292459,-0.6550632911392391,-0.8589420654911839,0.0
0.030806161232246554,0.030313124583610573,-0.99756414869765,-1.0
0.5475095019003802,0.5483427714856752,-0.9304675173692806,1.0
0.9639927985597119,0.9636908727514992,-0.9919174024967475,-1.0
0.15343068613722743,0.15356429047301745,-0.9021230658510255,1.0
0.39247849569913984,0.39240506329113956,-0.9999446397431284,1.0
-0.07481496299259849,-0.07445036642238279,-0.8901652503667616,0.0
-0.8275655131026205,-0.826782145236507,-0.8957012760539209,1.0
-0.581116223244649,-0.5812791472351755,-0.9742021202978381,-1.0
-0.8105621124224844,-0.8097934710193186,-0.7889113405486201,1.0
0.1282256451290258,0.12841439040639813,-0.7238076784676281,0.0
-0.7111422284456892,-0.7111925383077953,-0.9964015833033465,-1.0
-0.7439487897579515,-0.7429213857428358,-0.42547125418661935,0.5
-0.377875575115023,-0.3771652231845444,-0.7306169900628339,0.5
0.4828965793158633,0.4820119920053294,-0.8615439975641487,-1.0
0.5219043808761752,0.5219853431045962,-0.9941318127716112,-1.0
0.9759951990398079,0.9756828780812796,-0.9998892794862568,-1.0
-0.3966793358671734,-0.3962358427714854,-0.9525562598610458,0.0
-0.5395079015803161,-0.5389323784143905,-0.740637196556592,1.0
-0.599119823964793,-0.5992671552298461,-0.9814543139480167,-1.0
0.5371074214842968,0.5382661558960713,-0.8504719461898302,0.5
0.7409481896379275,0.7408394403730867,-0.9741467600409666,-1.0
-0.7989597919583917,-0.7978847435043299,-0.7007778116090458,0.5
-0.08221644328865774,-0.08261159227181736,-0.9996678384587705,-1.0
-0.13642728545709137,-0.13649233844103748,-0.8261687934232015,-0.5
0.31166233246649333,0.3112091938707522,-0.9946300550834556,-0.5
-0.12242448489697944,-0.12250166555629605,-0.8283832036980652,-0.5
-0.573514702940588,-0.5729513657561611,-0.8542364436570986,1.0
-0.14682936587317463,-0.14640239840106517,-0.9998892794862568,0.0
-0.5885177035407081,-0.5879413724183884,-0.9501757688155673,1.0
0.05101020204040818,0.051548967355095954,-0.5504747142026738,0.5
-0.9541908381676335,-0.9550299800133253,-0.9939103717441249,-1.0
-0.4220844168833767,-0.42238507661559055,-0.9776898164807485,-1.0
-0.10542108421684337,-0.10551299133910774,-0.9977855897251363,-0.5
0.941988397679536,0.941705529646903,-0.9362249840839262,-1.0
0.5849169833966794,0.5849433710859451,-0.994574694826584,-1.0
0.7241448289657932,0.7250999333777486,0.18133252138289935,0.5
0.6763352670534106,0.6770486342438389,-0.800315553464168,0.0
-0.9581916383276655,-0.9590273151232509,-0.9925817255792067,-1.0
-0.44828965793158626,-0.4482844770153207,-0.9806239100949429,-0.5
0.49729945989197843,0.49716855429713647,-0.7225897528164531,0.0
-0.41028205641128224,-0.4103097934710185,-0.8493093807955269,-0.5
0.6829365873174635,0.6828780812791493,-0.9935228499460238,-1.0
0.2660532106421285,0.26640572951365726,-0.33706092396268716,0.5
-0.6543308661732347,-0.6541472351765485,-0.9996678384587705,-0.5
-0.16463292658531703,-0.16418221185876192,-0.7425194452902262,1.0
-0.9325865173034606,-0.9317121918720837,-0.9999446397431284,1.0
-0.003200640128025567,-0.003664223850766035,-0.949954327788081,-1.0
0.37567513502700534,0.3751665556295798,-0.8829684169734547,-0.5
0.6003200640128026,0.6010992671552309,-0.11058211310100474,0.0
0.6905381076215242,0.6912058627581636,-0.18227364574971616,1.0
-0.754750950190038,-0.7539973351099256,-0.9986159935782102,0.0
0.5217043408681736,0.5220686209193879,-0.9919727627536192,-0.5
0.36547309461892374,0.36542305129913544,-0.9577601240069754,1.0
-0.2918583716743348,-0.291222518321117,-0.29205303512608294,0.5
0.7055411082216443,0.7061958694203874,-0.9654551997121267,1.0
-0.5777155431086217,-0.5771152564956701,-0.6252110609793229,0.0
-0.46169233846769353,-0.4611925383077953,-0.815096742048883,0.0
0.27405481096219253,0.27440039973351205,-0.9177900185456861,0.5
-0.2584516903380676,-0.2584110592938025,-0.9996124782018988,-0.5
-0.7965593118623725,-0.7958027981345772,-0.9978963102388795,1.0
0.7023404680936187,0.7030313124583607,-0.6150247737149499,0.0
-0.4384876975395079,-0.438041305796137,-0.7094693719378857,1.0
0.0030006001200240107,0.0035809460359779166,-0.7560273479668945,0.5
-0.6143228645729146,-0.6141738840772817,-0.9802363882968417,-0.5
-0.9299859971994399,-0.9287974683544284,-0.6714922357239737,0.5
0.2966593318663733,0.29621918720852847,-0.9988927948625682,-0.5
-0.16143228645729146,-0.1614340439706865,-0.8319816203947186,-0.5
-0.613122624524905,-0.6132578281145911,-0.9977302294682647,-1.0
0.504500900180036,0.5043304463690887,-0.8949262324577186,1.0
-0.03540708141628324,-0.03555962691538994,-0.9997231987156421,-0.5
-0.8871774354870974,-0.8870336442371745,-0.987654662717635,-1.0
-0.6835367073414683,-0.6828780812791457,-0.8895562875411742,1.0
-0.06121224244848966,-0.06162558294470344,-0.9984499128075954,-1.0
-0.5649129825965193,-0.5640406395736157,-0.8405070999529438,0.5
-0.024404880976195198,-0.024566955363091836,-0.984942010130927,-0.5
-0.024004800960192085,-0.023401065956029754,0.5528552052481526,0.5
-0.5543108621724344,-0.5541722185209856,-0.9973427076701636,-0.5
-0.7769553910782157,-0.7758994003997337,-0.4981039112021479,0.5
-0.37467493498699744,-0.37425049966688917,-0.6312453289783264,0.0
-0.2910582116423285,-0.29147235176548847,-0.9995571179450272,-1.0
0.031206241248249666,0.031479013990672655,-0.8768787887175796,0.0
0.4952990598119624,0.4951698867421719,-0.8735571733052842,0.0
-0.8357671534306861,-0.8349433710859415,-0.9936889307166386,0.0
0.5229045809161832,0.5229846768820785,-0.9682785728125778,-1.0
-0.545509101820364,-0.5449283810792807,-0.986159935782102,1.0
0.10902180436087217,0.10951032644903336,-0.9724859523348188,0.5
-0.9837967593518704,-0.9838441039307106,-0.8476485730893791,0.0
-0.7353470694138828,-0.7350932711525644,-0.995515819193401,-0.5
0.9019803960792159,0.9017321785476362,-0.981011431893044,-1.0
-0.6771354270854171,-0.6772151898734187,-0.9729841946466632,-1.0
-0.8337667533506701,-0.8329447035309805,-0.7012760539208902,0.0
-0.2232446489297859,-0.22351765489673525,-0.9006283389154925,-1.0
0.2934586917383477,0.29347101932045305,-0.9200597890774214,1.0
-0.10702140428085616,-0.10634576948700669,-0.7106872975890608,0.5
0.06781356271254246,0.06728847435043406,-0.9214437954992111,-1.0
0.6133226645329066,0.6140906062624936,-0.7007778116090458,0.0
-0.670134026805361,-0.6702198534310462,-0.9988927948625682,-1.0
-0.18683736747349466,-0.18633411059293792,-0.721371827165278,0.0
0.28705741148229635,0.28739173884077474,-0.2719019016248234,0.5
-0.3922784556911382,-0.3923217854763479,-0.9401002020649376,-0.5
-0.33586717343468697,-0.335193204530313,-0.9157970492983087,0.5
0.4286857371474295,0.4281312458361093,-0.9863813768095884,-0.5
0.3778755751150229,0.3770819453697527,-0.8705677194342182,-1.0
0.4024804960992199,0.40239840106595537,-0.9998892794862568,1.0
-0.2558511702340468,-0.2553297801465675,-0.7269078528524372,0.0
-0.5153030606121225,-0.5152398401065952,-0.9591441304287652,-0.5
-0.8501700340068014,-0.8500999333777486,-0.9954604589365295,-1.0
0.05421084216843375,0.05446369087275116,-0.9636283112353641,0.0
-0.5253050610122024,-0.5251915389740169,-0.9311318404517397,-0.5
